text,label,lang,category,template_id,source
"I am an Army officer interested in your OLX item. I will send Rs 50,000 via this QR — just scan and approve to receive the money: http://paytm-kyc.link/verify",1,en,marketplace_qr_scam,83,synthetic_seed_v1
आपका रु 750 का रिफंड लंबित है। इसे पाने के लिए बैंक विवरण सत्यापित करें: https://hdfc-rewards.click/claim,1,hi_dev,refund,17,synthetic_seed_v1
"आपको customer से UPI के माध्यम से रु 9,999 प्राप्त हुए हैं। -ICICI",0,hi_dev,upi_legit,89,synthetic_seed_v1
Aapko ग्राहक se UPI ke through Rs 999 mile hain. -PhonePe,0,hi_rom,upi_legit,88,synthetic_seed_v1
"SBI sale shuru! Agli kharidari par 1,00,000 ki chhoot. Abhi kharidein https://netbanking.hdfcbank.com",0,hi_rom,promo,37,synthetic_seed_v1
आपका पार्सल कस्टम में रुका है। 24 घंटे में रु 750 शुल्क भरें अन्यथा वापस भेज दिया जाएगा: https://secure-bank-login.xyz,1,hi_dev,delivery_scam,20,synthetic_seed_v1
आपका बिजली कनेक्शन आज रात कट जाएगा क्योंकि KYC लंबित है। अभी अपडेट करें या 9876543210 पर कॉल करें: https://rbi-refund.gq/form,1,hi_dev,utility_kyc,81,synthetic_seed_v1
"प्रिय ग्राहक, आपके खाते XXXXX7766 में रु 1,00,000 जमा हुए। उपलब्ध शेष अपडेट किया गया। -Paytm",0,hi_dev,txn_alert,30,synthetic_seed_v1
Aapka Rs 750 ka refund pending hai. Paane ke liye bank details verify karein: https://kyc-update.top/now,1,hi_rom,refund,16,synthetic_seed_v1
"प्रिय उपभोक्ता, बिल अपडेट न होने के कारण आज रात आपकी बिजली काट दी जाएगी। तुरंत 18001234 पर संपर्क करें http://paytm-kyc.link/verify",1,hi_dev,electricity,23,synthetic_seed_v1
आपका ऑर्डर डिलीवरी के लिए निकल गया है। डिलीवरी एजेंट को OTP 650017 दें। ट्रैक करें: https://netbanking.hdfcbank.com,0,hi_dev,ecommerce_legit,92,synthetic_seed_v1
"ரூ 9,999 மதிப்புள்ள உங்கள் Yes Bank வெகுமதி புள்ளிகள் இன்று காலாவதியாகின்றன. இப்போது மீட்டெடுக்கவும்: https://secure-bank-login.xyz",1,ta,reward_points_expiry,78,synthetic_seed_v1
உங்கள் ரூ 499 திரும்பப் பணம் நிலுவையில் உள்ளது. பெற வங்கி விவரங்களை சரிபார்க்கவும்: http://bit.ly/win-cash,1,ta,refund,115,synthetic_seed_v1
338190 உங்கள் Yes Bank உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -Yes Bank,0,ta,otp_legit,117,synthetic_seed_v1
घर बैठे रोज रु 999 कमाएं! सीटें सीमित हैं। छोटी सी फीस देकर अभी रजिस्टर करें: https://kyc-update.top/now,1,hi_dev,job_scam,26,synthetic_seed_v1
"यह Cyber Crime Branch है। आपके खाते पर मनी लॉन्ड्रिंग का मामला दर्ज है। आप डिजिटल अरेस्ट में हैं, वीडियो कॉल न काटें और रु 50,000 वेरिफिकेशन खाते में भेजें: https://hdfc-rewards.click/claim",1,hi_dev,digital_arrest,53,synthetic_seed_v1
"Join our VIP group and earn 200% returns! Deposit Rs 50,000 in QuickRupee and double your money in 7 days: http://sbi-verify.xyz/login",1,en,investment_crypto,71,synthetic_seed_v1
"நான் ராணுவ அதிகாரி, உங்கள் OLX பொருள் வேண்டும். ரூ 1,00,000 QR மூலம் அனுப்புகிறேன், பெற ஸ்கேன் செய்து அங்கீகரிக்கவும்: https://hdfc-rewards.click/claim",1,ta,marketplace_qr_scam,86,synthetic_seed_v1
உங்கள் KYC நிலுவையில் இருப்பதால் இன்றிரவு மின் இணைப்பு துண்டிக்கப்படும். இப்போது புதுப்பிக்கவும் அல்லது 1800111 ஐ அழைக்கவும்: https://secure-bank-login.xyz,1,ta,utility_kyc,82,synthetic_seed_v1
"Main Army officer hoon, aapka OLX saman chahiye. Rs 1,00,000 QR se bhej raha hoon, receive karne ke liye scan karke approve karein: http://icici-netbanking.online/auth",1,hi_rom,marketplace_qr_scam,84,synthetic_seed_v1
"Dear consumer, your electricity will be disconnected tonight as your bill is not updated. Call 9876543210 immediately http://bit.ly/win-cash",1,en,electricity,21,synthetic_seed_v1
"Aapka Rs 50,000 ka refund pending hai. Paane ke liye bank details verify karein: http://icici-netbanking.online/auth",1,hi_rom,refund,16,synthetic_seed_v1
"Cyber Crime Branch se baat kar rahe hain. Aapke naam par money laundering ka case hai. Aap digital arrest me hain, video call mat kaatiye aur Rs 750 verification account me bhejiye: https://secure-bank-login.xyz",1,hi_rom,digital_arrest,52,synthetic_seed_v1
"Rahul, நாளை காலை 10 மணிக்கு கூட்டம் உள்ளது, சரியான நேரத்தில் வாருங்கள்.",0,ta,everyday_legit,109,synthetic_seed_v1
"Aapka courier customs me ruka hai, isme banned saman hai. 24 ghante me Rs 750 clearance bhare warna legal action hoga: https://secure-bank-login.xyz",1,hi_rom,courier_parcel_scam,60,synthetic_seed_v1
"Work from home and earn Rs 2,00,000 daily! Limited seats. Register now with a small fee: http://icici-netbanking.online/auth",1,en,job_scam,24,synthetic_seed_v1
Aapka bijli connection aaj raat kat jayega kyunki KYC pending hai. Abhi update karein ya 08041234567 par call karein: http://paytm-kyc.link/verify,1,hi_rom,utility_kyc,80,synthetic_seed_v1
"ஹாய் Arjun, நாளை மதியம் ஒன்றாக சந்திக்கலாமா?",0,ta,chat,119,synthetic_seed_v1
"Congratulations Priya! You have WON Rs 1,250 in the PhonePe lucky draw. Claim now: https://secure-bank-login.xyz",1,en,lottery,11,synthetic_seed_v1
Aapka bijli connection aaj raat kat jayega kyunki KYC pending hai. Abhi update karein ya 18001234 par call karein: http://paytm-kyc.link/verify,1,hi_rom,utility_kyc,80,synthetic_seed_v1
आपका पार्सल कस्टम में रुका है। 24 घंटे में रु 499 शुल्क भरें अन्यथा वापस भेज दिया जाएगा: https://kyc-update.top/now,1,hi_dev,delivery_scam,20,synthetic_seed_v1
"Hi, your appointment with Dr. ग्राहक is confirmed for Monday 11 AM at the clinic.",0,en,everyday_legit,96,synthetic_seed_v1
991204 is your OTP for DigiLocker login. Valid for 10 minutes. Do not share it. https://paytm.com,0,en,govt_service_legit,93,synthetic_seed_v1
991204 உங்கள் Axis உள்நுழைவுக்கான OTP. யாருடனும் பகிர வேண்டாம். -Axis,0,ta,otp_legit,35,synthetic_seed_v1
"Dear customer, your Kotak account is suspended. Complete KYC immediately or your account will be blocked: http://paytm-kyc.link/verify",1,en,kyc,0,synthetic_seed_v1
Aapka bijli connection aaj raat kat jayega kyunki KYC pending hai. Abhi update karein ya 18001234 par call karein: https://kyc-update.top/now,1,hi_rom,utility_kyc,80,synthetic_seed_v1
Badhai ho! Aap Yes Bank lucky draw me Rs 750 jeet gaye hain. Abhi claim karein: https://kyc-update.top/now,1,hi_rom,lottery,12,synthetic_seed_v1
"PhonePe பாதுகாப்பு எச்சரிக்கை: உங்கள் கணக்கை சரிபார்க்க OTP 650017 ஐ பகிரவும், இல்லையெனில் முடக்கப்படும்.",1,ta,otp_scam,10,synthetic_seed_v1
Aaj shaam ghar pe dinner pe aa rahe ho na?,0,hi_rom,everyday_legit,102,synthetic_seed_v1
"Badhai ho! Aap Axis lucky draw me Rs 1,00,000 jeet gaye hain. Abhi claim karein: http://sbi-verify.xyz/login",1,hi_rom,lottery,12,synthetic_seed_v1
"Priya, நாளை காலை 10 மணிக்கு கூட்டம் உள்ளது, சரியான நேரத்தில் வாருங்கள்.",0,ta,everyday_legit,109,synthetic_seed_v1
Aapka order aaj deliver hoga. Yaha track karein https://paytm.com,0,hi_rom,delivery_legit,40,synthetic_seed_v1
"வாழ்த்துக்கள்! ஆவணம் இல்லாமல் ரூ 2,00,000 கடன் முன்அனுமதி பெற்றது. InstaPaisa பதிவிறக்கம் செய்து உடனே பணம் பெறுங்கள்: https://secure-bank-login.xyz",1,ta,instant_loan_app,58,synthetic_seed_v1
"PhonePe support here. We noticed a failed transaction. To reverse it, share the OTP 991204 or install our app from http://icici-netbanking.online/auth. Call 18001234.",1,en,fake_customer_care,67,synthetic_seed_v1
"ரூ 1,00,000 மதிப்புள்ள உங்கள் HDFC வெகுமதி புள்ளிகள் இன்று காலாவதியாகின்றன. இப்போது மீட்டெடுக்கவும்: http://sbi-verify.xyz/login",1,ta,reward_points_expiry,78,synthetic_seed_v1
Aaj raat aapki bijli kaat di jayegi kyunki bill update nahi hua. Turant 1800111 par call karein https://secure-bank-login.xyz,1,hi_rom,electricity,22,synthetic_seed_v1
"Yaad dilaye: aapka Rs 1,250 ka bijli bill 5 tarikh ko due hai. Official app se bharein https://www.amazon.in",0,hi_rom,bill_legit,43,synthetic_seed_v1
"प्रिय ग्राहक, आपके खाते XXXXX1042 में रु 1,00,000 जमा हुए। उपलब्ध शेष अपडेट किया गया। -Axis",0,hi_dev,txn_alert,30,synthetic_seed_v1
Aapka order delivery ke liye nikal gaya hai. Delivery agent ko OTP 482913 dein. Track: https://www.icicibank.com,0,hi_rom,ecommerce_legit,91,synthetic_seed_v1
